#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1437	3397	1	N	N	1	*	*,1437,*
contig_975	3392	1	N	N	1	*	*,975,*
contig_2992	3390	1	N	N	1	*	*,2992,*
contig_3474	3389	1	N	N	1	*	*,3474,*
contig_2993	3381	1	N	N	1	*	*,2993,*
contig_3636	3380	1	N	N	1	*	*,3636,*
contig_2994	3378	1	N	N	1	*	*,2994,*
contig_2995	3378	1	N	N	1	*	*,2995,*
contig_2996	3377	1	N	N	1	*	*,2996,*
contig_2997	3374	1	N	N	1	*	*,2997,*
contig_2998	3370	1	N	N	1	*	*,2998,*
contig_2999	3368	1	N	N	1	*	*,2999,*
contig_3000	3361	1	N	N	1	*	*,3000,*
contig_3001	3359	1	N	N	1	*	*,3001,*
contig_3002	3357	1	N	N	1	*	*,3002,*
contig_3003	3356	1	N	N	1	*	*,3003,*
contig_1855	3355	1	N	N	1	*	*,1855,*
contig_3004	3348	1	N	N	1	*	*,3004,*
contig_3005	3347	1	N	N	1	*	*,3005,*
contig_3006	3345	1	N	N	1	*	*,3006,*
contig_3007	3344	1	N	N	1	*	*,3007,*
contig_3008	3341	1	N	N	1	*	*,3008,*
contig_4014	3341	2	N	N	1	*	*,4014,*
contig_3009	3340	1	N	N	1	*	*,3009,*
contig_1096	3333	1	N	N	1	*	*,1096,*
contig_3010	3332	1	N	N	1	*	*,3010,*
contig_706	3332	1	N	N	1	*	*,706,*
contig_3011	3329	1	N	N	1	*	*,3011,*
contig_3012	3328	1	N	N	1	*	*,3012,*
contig_3401	3328	1	N	N	1	*	*,3401,*
contig_3013	3323	1	N	N	1	*	*,3013,*
contig_382	3320	1	N	N	1	*	*,382,*
contig_3014	3315	1	N	N	1	*	*,3014,*
contig_108	3314	1	N	N	1	*	*,108,*
contig_23	3312	1	N	N	1	*	*,23,*
contig_3015	3307	1	N	N	1	*	*,3015,*
contig_3016	3307	1	N	N	1	*	*,3016,*
contig_3017	3303	1	N	N	1	*	*,3017,*
contig_3018	3302	1	N	N	1	*	*,3018,*
contig_3019	3290	1	N	N	1	*	*,3019,*
contig_2227	3289	1	N	N	1	*	*,2227,*
contig_3020	3286	1	N	N	1	*	*,3020,*
contig_3021	3280	1	N	N	1	*	*,3021,*
contig_113	3278	1	N	N	1	*	*,113,*
contig_3022	3274	1	N	N	1	*	*,3022,*
contig_3023	3274	1	N	N	1	*	*,3023,*
contig_3024	3273	1	N	N	1	*	*,3024,*
contig_2228	3272	1	N	N	1	*	*,2228,*
contig_2718	3272	2	N	N	1	*	*,2718,*
contig_3025	3271	1	N	N	1	*	*,3025,*
contig_1754	3268	1	N	N	1	*	*,1754,*
contig_3026	3268	1	N	N	1	*	*,3026,*
contig_3027	3268	1	N	N	1	*	*,3027,*
contig_3934	3265	1	N	N	1	*	*,3934,*
contig_3028	3264	1	N	N	1	*	*,3028,*
contig_3029	3263	1	N	N	1	*	*,3029,*
contig_2762	3257	2	N	N	1	*	*,2762,*
contig_3030	3255	1	N	N	1	*	*,3030,*
contig_313	3255	1	N	N	1	*	*,313,*
contig_3031	3254	1	N	N	1	*	*,3031,*
contig_3032	3250	1	N	N	1	*	*,3032,*
contig_3033	3250	1	N	N	1	*	*,3033,*
contig_3034	3241	1	N	N	1	*	*,3034,*
contig_687	3241	1	N	N	1	*	*,687,*
contig_3035	3234	1	N	N	1	*	*,3035,*
contig_3036	3231	1	N	N	1	*	*,3036,*
contig_3037	3231	1	N	N	1	*	*,3037,*
contig_3038	3231	1	N	N	1	*	*,3038,*
contig_1367	3230	1	N	N	1	*	*,1367,*
contig_388	3226	1	N	N	1	*	*,388,*
contig_3039	3222	1	N	N	1	*	*,3039,*
contig_998	3219	1	N	N	1	*	*,998,*
contig_2109	3217	1	N	N	1	*	*,2109,*
contig_877	3216	1	N	N	1	*	*,877,*
contig_3040	3211	1	N	N	1	*	*,3040,*
contig_3041	3206	1	N	N	1	*	*,3041,*
contig_1878	3201	1	N	N	1	*	*,1878,*
contig_438	3201	1	N	N	1	*	*,438,*
contig_489	3201	1	N	N	1	*	*,489,*
contig_3042	3195	1	N	N	1	*	*,3042,*
contig_561	3195	1	N	N	1	*	*,561,*
contig_143	3193	1	N	N	1	*	*,143,*
contig_3043	3193	1	N	N	1	*	*,3043,*
contig_3044	3187	1	N	N	1	*	*,3044,*
contig_3045	3185	1	N	N	1	*	*,3045,*
contig_3046	3185	1	N	N	1	*	*,3046,*
contig_346	3183	1	N	N	1	*	*,346,*
contig_3047	3178	1	N	N	1	*	*,3047,*
contig_3048	3178	1	N	N	1	*	*,3048,*
contig_2514	3176	1	N	N	1	*	*,2514,*
contig_3049	3176	1	N	N	1	*	*,3049,*
contig_3050	3172	1	N	N	1	*	*,3050,*
contig_3051	3172	1	N	N	1	*	*,3051,*
contig_3052	3170	1	N	N	1	*	*,3052,*
contig_701	3169	1	N	N	1	*	*,701,*
contig_3053	3168	1	N	N	1	*	*,3053,*
contig_3054	3167	1	N	N	1	*	*,3054,*
contig_3055	3162	1	N	N	1	*	*,3055,*
contig_3056	3162	1	N	N	1	*	*,3056,*
contig_3057	3157	1	N	N	1	*	*,3057,*
contig_3058	3156	1	N	N	1	*	*,3058,*
contig_3059	3155	1	N	N	1	*	*,3059,*
contig_3060	3155	1	N	N	1	*	*,3060,*
contig_3061	3152	1	N	N	1	*	*,3061,*
contig_3525	3147	1	N	N	1	*	*,3525,*
contig_3062	3143	1	N	N	1	*	*,3062,*
contig_3063	3141	1	N	N	1	*	*,3063,*
contig_639	3141	1	N	N	1	*	*,639,*
contig_3064	3139	1	N	N	1	*	*,3064,*
contig_69	3138	1	N	N	1	*	*,69,*
contig_3065	3137	1	N	N	1	*	*,3065,*
contig_3066	3136	1	N	N	1	*	*,3066,*
contig_3067	3135	1	N	N	1	*	*,3067,*
contig_3068	3134	1	N	N	1	*	*,3068,*
contig_3070	3132	1	N	N	1	*	*,3070,*
contig_3069	3129	1	N	N	1	*	*,3069,*
contig_3071	3125	1	N	N	1	*	*,3071,*
contig_3072	3125	1	N	N	1	*	*,3072,*
contig_3073	3123	1	N	N	1	*	*,3073,*
contig_3074	3122	1	N	N	1	*	*,3074,*
contig_3075	3114	1	N	N	1	*	*,3075,*
contig_3076	3114	1	N	N	1	*	*,3076,*
contig_3077	3106	1	N	N	1	*	*,3077,*
contig_3078	3104	1	N	N	1	*	*,3078,*
contig_3079	3100	1	N	N	1	*	*,3079,*
contig_3080	3099	1	N	N	1	*	*,3080,*
contig_3081	3094	1	N	N	1	*	*,3081,*
contig_3082	3092	1	N	N	1	*	*,3082,*
contig_3083	3091	1	N	N	1	*	*,3083,*
contig_3084	3088	1	N	N	1	*	*,3084,*
contig_3085	3088	1	N	N	1	*	*,3085,*
contig_3086	3084	1	N	N	1	*	*,3086,*
contig_3087	3082	1	N	N	1	*	*,3087,*
contig_3088	3080	1	N	N	1	*	*,3088,*
contig_3787	3072	2	N	N	1	*	*,3787,*
contig_3089	3071	1	N	N	1	*	*,3089,*
contig_3090	3067	1	N	N	1	*	*,3090,*
contig_3091	3063	1	N	N	1	*	*,3091,*
contig_3092	3061	1	N	N	1	*	*,3092,*
contig_3093	3058	1	N	N	1	*	*,3093,*
contig_3094	3058	1	N	N	1	*	*,3094,*
contig_3099	3057	1	N	N	1	*	*,3099,*
contig_3095	3052	1	N	N	1	*	*,3095,*
contig_435	3050	1	N	N	1	*	*,435,*
contig_3096	3047	1	N	N	1	*	*,3096,*
contig_3097	3046	1	N	N	1	*	*,3097,*
contig_3098	3045	1	N	N	1	*	*,3098,*
contig_3100	3043	1	N	N	1	*	*,3100,*
contig_3101	3040	1	N	N	1	*	*,3101,*
contig_1494	3039	1	N	N	1	*	*,1494,*
contig_3386	3036	2	N	N	1	*	*,3386,*
contig_3102	3034	1	N	N	1	*	*,3102,*
contig_4016	3034	1	N	N	1	*	*,4016,*
contig_3103	3032	1	N	N	1	*	*,3103,*
contig_3104	3030	1	N	N	1	*	*,3104,*
contig_3105	3029	1	N	N	1	*	*,3105,*
contig_3106	3025	1	N	N	1	*	*,3106,*
contig_3107	3018	1	N	N	1	*	*,3107,*
contig_3108	3015	1	N	N	1	*	*,3108,*
contig_751	3007	1	N	N	1	*	*,751,*
contig_3109	3006	1	N	N	1	*	*,3109,*
contig_3110	3001	1	N	N	1	*	*,3110,*
contig_3111	3001	1	N	N	1	*	*,3111,*
contig_3112	2997	1	N	N	1	*	*,3112,*
contig_3113	2992	1	N	N	1	*	*,3113,*
contig_3114	2989	1	N	N	1	*	*,3114,*
contig_1140	2986	1	N	N	1	*	*,1140,*
contig_245	2985	1	N	N	1	*	*,245,*
contig_3115	2985	1	N	N	1	*	*,3115,*
contig_3116	2982	1	N	N	1	*	*,3116,*
contig_3117	2981	1	N	N	1	*	*,3117,*
contig_40	2980	2	N	N	1	*	*,40,*
contig_3118	2976	1	N	N	1	*	*,3118,*
contig_3119	2976	1	N	N	1	*	*,3119,*
contig_3120	2974	1	N	N	1	*	*,3120,*
contig_3121	2972	1	N	N	1	*	*,3121,*
contig_1326	2970	2	N	Y	1	*	1326,*
contig_3122	2970	1	N	N	1	*	*,3122,*
contig_768	2965	1	N	N	1	*	*,768,*
contig_3123	2964	1	N	N	1	*	*,3123,*
contig_3124	2960	1	N	N	1	*	*,3124,*
contig_2815	2956	2	N	N	1	*	*,2815,*
contig_2525	2952	1	N	N	1	*	*,2525,*
contig_3642	2952	1	N	N	1	*	*,3642,*
contig_3125	2951	1	N	N	1	*	*,3125,*
contig_3126	2948	1	N	N	1	*	*,3126,*
contig_3127	2948	1	N	N	1	*	*,3127,*
contig_3128	2948	1	N	N	1	*	*,3128,*
contig_3129	2946	1	N	N	1	*	*,3129,*
contig_3130	2939	1	N	N	1	*	*,3130,*
contig_3131	2935	1	N	N	1	*	*,3131,*
contig_3132	2924	1	N	N	1	*	*,3132,*
contig_3133	2921	1	N	N	1	*	*,3133,*
contig_1746	2916	1	N	N	1	*	*,1746,*
contig_91	2913	1	N	N	1	*	*,91,*
contig_3134	2912	1	N	N	1	*	*,3134,*
contig_3135	2905	1	N	N	1	*	*,3135,*
contig_3136	2899	1	N	N	1	*	*,3136,*
contig_3137	2898	1	N	N	1	*	*,3137,*
contig_3138	2896	1	N	N	1	*	*,3138,*
contig_3139	2890	1	N	N	1	*	*,3139,*
contig_3140	2889	1	N	N	1	*	*,3140,*
contig_3141	2888	1	N	N	1	*	*,3141,*
contig_3142	2887	1	N	N	1	*	*,3142,*
contig_344	2882	1	N	N	1	*	*,344,*
contig_3143	2878	1	N	N	1	*	*,3143,*
contig_3144	2878	1	N	N	1	*	*,3144,*
contig_1106	2876	1	N	N	1	*	*,1106,*
contig_542	2873	1	N	N	1	*	*,542,*
contig_3145	2872	1	N	N	1	*	*,3145,*
contig_209	2870	1	N	N	1	*	209
contig_3146	2868	1	N	N	1	*	*,3146,*
contig_2311	2867	2	N	N	1	*	*,2311,*
contig_3147	2866	1	N	N	1	*	*,3147,*
contig_3148	2864	1	N	N	1	*	*,3148,*
contig_1368	2863	1	N	N	1	*	*,1368,*
contig_3149	2861	1	N	N	1	*	*,3149,*
contig_686	2861	1	N	N	1	*	*,686,*
contig_3150	2860	1	N	N	1	*	*,3150,*
contig_3151	2858	1	N	N	1	*	*,3151,*
contig_3152	2855	1	N	N	1	*	*,3152,*
contig_1215	2850	1	N	N	1	*	*,1215,*
contig_3153	2850	1	N	N	1	*	*,3153,*
contig_3154	2843	1	N	N	1	*	*,3154,*
contig_3950	2837	1	N	N	1	*	*,3950,*
contig_3155	2834	1	N	N	1	*	*,3155,*
contig_3156	2828	1	N	N	1	*	*,3156,*
contig_3157	2827	1	N	N	1	*	*,3157,*
contig_741	2826	1	N	N	1	*	*,741,*
contig_3158	2820	1	N	N	1	*	*,3158,*
contig_3159	2817	1	N	N	1	*	*,3159,*
contig_3160	2817	1	N	N	1	*	*,3160,*
contig_3162	2809	1	N	N	1	*	*,3162,*
contig_3163	2807	1	N	N	1	*	*,3163,*
contig_2710	2802	1	N	N	1	*	*,2710,*
contig_3534	2800	2	N	N	1	*	*,3534,*
contig_3164	2793	1	N	N	1	*	*,3164,*
contig_3165	2792	1	N	N	1	*	*,3165,*
contig_3167	2787	1	N	N	1	*	*,3167,*
contig_1853	2783	1	N	N	1	*	*,1853,*
contig_3168	2783	1	N	N	1	*	*,3168,*
contig_3169	2783	1	N	N	1	*	*,3169,*
contig_294	2776	3	N	N	2	*	*,294,*
contig_3170	2774	1	N	N	1	*	*,3170,*
contig_3171	2774	1	N	N	1	*	*,3171,*
contig_3172	2773	1	N	N	1	*	*,3172,*
contig_3173	2771	1	N	N	1	*	*,3173,*
contig_3174	2770	1	N	N	1	*	*,3174,*
contig_3175	2759	1	N	N	1	*	*,3175,*
contig_3176	2757	1	N	N	1	*	*,3176,*
contig_930	2752	1	N	N	1	*	*,930,*
contig_3177	2750	1	N	N	1	*	*,3177,*
contig_3178	2740	1	N	N	1	*	*,3178,*
contig_3179	2739	1	N	N	1	*	*,3179,*
contig_3180	2738	1	N	N	1	*	*,3180,*
contig_3181	2729	1	N	N	1	*	*,3181,*
contig_3182	2724	1	N	N	1	*	*,3182,*
contig_3183	2721	1	N	N	1	*	*,3183,*
contig_3992	2721	1	N	N	1	*	*,3992,*
contig_3185	2711	1	N	N	1	*	*,3185,*
contig_3186	2710	1	N	N	1	*	*,3186,*
contig_239	2709	6	N	N	4	*	*,239,*
contig_234	2704	1	N	N	1	*	*,234,*
contig_3187	2701	1	N	N	1	*	*,3187,*
contig_3853	2695	1	N	N	1	*	*,3853,*
contig_112	2694	2	N	N	1	*	*,112,*
contig_3188	2687	1	N	N	1	*	*,3188,*
contig_3189	2684	1	N	N	1	*	*,3189,*
contig_3889	2683	1	N	N	1	*	*,3889,*
contig_3190	2676	1	N	N	1	*	*,3190,*
contig_3191	2675	1	N	N	1	*	*,3191,*
contig_3192	2675	1	N	N	1	*	*,3192,*
contig_872	2675	1	N	N	1	*	*,872,*
contig_3193	2672	1	N	N	1	*	*,3193,*
contig_1196	2668	1	N	N	1	*	*,1196,*
contig_3194	2658	1	N	N	1	*	*,3194,*
contig_3195	2658	1	N	N	1	*	*,3195,*
contig_3196	2654	1	N	N	1	*	*,3196,*
contig_3197	2651	1	N	N	1	*	*,3197,*
contig_3198	2647	1	N	N	1	*	*,3198,*
contig_1201	2646	1	N	N	1	*	*,1201,*
contig_3199	2644	1	N	N	1	*	*,3199,*
contig_3200	2638	2	N	N	1	*	*,3200,*
contig_3201	2634	1	N	N	1	*	*,3201,*
contig_3202	2633	1	N	N	1	*	*,3202,*
contig_3203	2632	1	N	N	1	*	*,3203,*
contig_3205	2625	1	N	N	1	*	*,3205,*
contig_3206	2623	1	N	N	1	*	*,3206,*
contig_3207	2623	1	N	N	1	*	*,3207,*
contig_3208	2617	1	N	N	1	*	*,3208,*
contig_3209	2614	1	N	N	1	*	*,3209,*
contig_3210	2614	1	N	N	1	*	*,3210,*
contig_928	2612	1	N	N	1	*	*,928,*
contig_3211	2610	1	N	N	1	*	*,3211,*
contig_3212	2609	1	N	N	1	*	*,3212,*
contig_94	2608	1	N	N	1	*	*,94,*
contig_3213	2607	1	N	N	1	*	*,3213,*
contig_1364	2605	1	N	N	1	*	*,1364,*
contig_3204	2605	1	N	N	1	*	*,3204,*
contig_3214	2604	1	N	N	1	*	*,3214,*
contig_3215	2597	1	N	N	1	*	*,3215,*
contig_213	2595	1	N	N	1	*	*,213,*
contig_3216	2592	2	N	N	1	*	*,3216,*
contig_3217	2588	1	N	N	1	*	*,3217,*
contig_3218	2588	1	N	N	1	*	*,3218,*
contig_3219	2588	1	N	N	1	*	*,3219,*
contig_3220	2587	1	N	N	1	*	*,3220,*
contig_3221	2582	1	N	N	1	*	*,3221,*
contig_3232	2582	2	N	N	1	*	*,3232,*
contig_185	2580	1	N	N	1	*	*,185,*
contig_3765	2579	1	N	N	1	*	*,3765,*
contig_3222	2577	1	N	N	1	*	*,3222,*
contig_3223	2574	1	N	N	1	*	*,3223,*
contig_3224	2574	1	N	N	1	*	*,3224,*
contig_3225	2573	1	N	N	1	*	*,3225,*
contig_493	2567	1	N	N	1	*	*,493,*
contig_3226	2566	1	N	N	1	*	*,3226,*
contig_3227	2554	1	N	N	1	*	*,3227,*
contig_3228	2554	1	N	N	1	*	*,3228,*
contig_3229	2553	1	N	N	1	*	*,3229,*
contig_1146	2552	1	N	N	1	*	*,1146,*
contig_3230	2550	1	N	N	1	*	*,3230,*
contig_3231	2549	1	N	N	1	*	*,3231,*
contig_1204	2546	1	N	N	1	*	*,1204,*
contig_765	2545	1	N	N	1	*	*,765,*
contig_3233	2542	1	N	N	1	*	*,3233,*
contig_3234	2540	1	N	N	1	*	*,3234,*
contig_3235	2536	1	N	N	1	*	*,3235,*
contig_18	2532	1	N	N	1	*	8,18
contig_3236	2532	1	N	N	1	*	*,3236,*
contig_3237	2531	1	N	N	1	*	*,3237,*
contig_3238	2522	1	N	N	1	*	*,3238,*
contig_3239	2519	1	N	N	1	*	*,3239,*
contig_2186	2518	1	N	N	1	*	*,2186,*
contig_3240	2512	1	N	N	1	*	*,3240,*
contig_3845	2512	2	N	N	1	*	*,3845,*
contig_3241	2511	1	N	N	1	*	*,3241,*
contig_3242	2508	1	N	N	1	*	*,3242,*
contig_3243	2506	1	N	N	1	*	*,3243,*
contig_3244	2504	1	N	N	1	*	*,3244,*
contig_3245	2500	1	N	N	1	*	*,3245,*
contig_3246	2498	1	N	N	1	*	*,3246,*
contig_3247	2498	1	N	N	1	*	*,3247,*
contig_3248	2495	1	N	N	1	*	*,3248,*
contig_3249	2495	1	N	N	1	*	*,3249,*
contig_3250	2494	1	N	N	1	*	*,3250,*
contig_1518	2491	1	N	N	1	*	*,1518,*
contig_2310	2491	1	N	N	1	*	*,2310,*
contig_410	2490	1	N	N	1	*	*,410,*
contig_3251	2489	1	N	N	1	*	*,3251,*
contig_3252	2488	1	N	N	1	*	*,3252,*
contig_3253	2485	1	N	N	1	*	*,3253,*
contig_3941	2485	1	N	N	1	*	*,3941,*
contig_3254	2482	1	N	N	1	*	*,3254,*
contig_267	2480	1	N	N	1	*	*,267,*
contig_3255	2480	1	N	N	1	*	*,3255,*
contig_3256	2476	1	N	N	1	*	*,3256,*
contig_3257	2475	1	N	N	1	*	*,3257,*
contig_3258	2473	1	N	N	1	*	*,3258,*
contig_3259	2473	1	N	N	1	*	*,3259,*
contig_3260	2471	1	N	N	1	*	*,3260,*
contig_3261	2467	1	N	N	1	*	*,3261,*
contig_3262	2465	1	N	N	1	*	*,3262,*
contig_3263	2464	1	N	N	1	*	*,3263,*
contig_3264	2460	1	N	N	1	*	*,3264,*
contig_3378	2455	2	N	N	1	*	*,3378,*
contig_3265	2454	1	N	N	1	*	*,3265,*
contig_3266	2446	1	N	N	1	*	*,3266,*
contig_3267	2446	1	N	N	1	*	*,3267,*
contig_3268	2444	1	N	N	1	*	*,3268,*
contig_3269	2443	1	N	N	1	*	*,3269,*
contig_116	2439	1	N	N	1	*	*,116,*
contig_3270	2439	1	N	N	1	*	*,3270,*
contig_3271	2437	1	N	N	1	*	*,3271,*
contig_634	2435	1	N	N	1	*	*,634,*
contig_633	2434	2	N	N	1	*	*,633,*
contig_3272	2432	1	N	N	1	*	*,3272,*
contig_3273	2432	1	N	N	1	*	*,3273,*
contig_3275	2427	1	N	N	1	*	*,3275,*
contig_3276	2426	1	N	N	1	*	*,3276,*
contig_1151	2425	1	N	N	1	*	*,1151,*
contig_1044	2422	1	N	N	1	*	*,1044,*
contig_3277	2419	1	N	N	1	*	*,3277,*
contig_3278	2418	1	N	N	1	*	*,3278,*
contig_3279	2417	1	N	N	1	*	*,3279,*
contig_3280	2417	1	N	N	1	*	*,3280,*
contig_3281	2415	1	N	N	1	*	*,3281,*
contig_3282	2405	1	N	N	1	*	*,3282,*
contig_3283	2400	1	N	N	1	*	*,3283,*
contig_3284	2398	1	N	N	1	*	*,3284,*
contig_3285	2396	1	N	N	1	*	*,3285,*
contig_3286	2395	1	N	N	1	*	*,3286,*
contig_3287	2393	1	N	N	1	*	*,3287,*
contig_3288	2388	1	N	N	1	*	*,3288,*
contig_1830	2387	1	N	N	1	*	*,1830,*
contig_3289	2383	1	N	N	1	*	*,3289,*
contig_1375	2382	1	N	N	1	*	*,1375,*
contig_3290	2376	1	N	N	1	*	*,3290,*
contig_3291	2371	1	N	N	1	*	*,3291,*
contig_3292	2369	1	N	N	1	*	*,3292,*
contig_3293	2369	1	N	N	1	*	*,3293,*
contig_3602	2369	1	N	N	1	*	*,3602,*
contig_3294	2368	1	N	N	1	*	*,3294,*
contig_927	2361	1	N	N	1	*	*,927,*
contig_1854	2360	1	N	N	1	*	*,1854,*
contig_3295	2359	1	N	N	1	*	*,3295,*
contig_3875	2359	1	N	N	1	*	*,3875,*
contig_3296	2343	1	N	N	1	*	*,3296,*
contig_3297	2341	1	N	N	1	*	*,3297,*
contig_3298	2338	1	N	N	1	*	*,3298,*
contig_976	2334	1	N	N	1	*	*,976,*
contig_3299	2331	1	N	N	1	*	*,3299,*
contig_390	2329	1	N	N	1	*	*,390,*
contig_3300	2327	1	N	N	1	*	*,3300,*
contig_189	2320	1	N	N	1	*	*,189,*
contig_3301	2320	1	N	N	1	*	*,3301,*
contig_3302	2319	1	N	N	1	*	*,3302,*
contig_3303	2317	1	N	N	1	*	*,3303,*
contig_3304	2317	1	N	N	1	*	*,3304,*
contig_3305	2316	1	N	N	1	*	*,3305,*
contig_243	2312	1	N	N	1	*	*,243,*
contig_3306	2312	1	N	N	1	*	*,3306,*
contig_3307	2301	1	N	N	1	*	*,3307,*
contig_53	2301	1	N	N	1	*	*,53,*
contig_566	2301	1	N	N	1	*	*,566,*
contig_3308	2295	1	N	N	1	*	*,3308,*
contig_1572	2294	1	N	N	1	*	*,1572,*
contig_3309	2294	1	N	N	1	*	*,3309,*
contig_3310	2292	1	N	N	1	*	*,3310,*
contig_16	2290	4	N	Y	2	*	16
contig_3311	2290	1	N	N	1	*	*,3311,*
contig_3312	2284	1	N	N	1	*	*,3312,*
contig_3313	2283	1	N	N	1	*	*,3313,*
contig_3314	2283	1	N	N	1	*	*,3314,*
contig_3315	2282	1	N	N	1	*	*,3315,*
contig_3316	2281	1	N	N	1	*	*,3316,*
contig_3317	2277	1	N	N	1	*	*,3317,*
contig_644	2277	1	N	N	1	*	*,644,*
contig_3318	2269	1	N	N	1	*	*,3318,*
contig_3319	2260	1	N	N	1	*	*,3319,*
contig_1205	2254	1	N	N	1	*	*,1205,*
contig_3320	2253	1	N	N	1	*	*,3320,*
contig_3321	2251	1	N	N	1	*	*,3321,*
contig_122	2248	1	N	N	1	*	*,122,*
contig_3322	2248	1	N	N	1	*	*,3322,*
contig_370	2243	1	N	N	1	*	*,370,*
contig_52	2239	1	N	N	1	*	*,52,*
contig_3323	2238	1	N	N	1	*	*,3323,*
contig_3324	2235	1	N	N	1	*	*,3324,*
contig_3325	2234	1	N	N	1	*	*,3325,*
contig_3326	2230	1	N	N	1	*	*,3326,*
contig_3327	2228	1	N	N	1	*	*,3327,*
contig_3328	2223	1	N	N	1	*	*,3328,*
contig_3329	2222	1	N	N	1	*	*,3329,*
contig_3330	2218	1	N	N	1	*	*,3330,*
contig_533	2211	1	N	N	1	*	*,533,*
contig_3331	2204	1	N	N	1	*	*,3331,*
contig_3332	2196	1	N	N	1	*	*,3332,*
contig_3333	2192	1	N	N	1	*	*,3333,*
contig_3334	2191	1	N	N	1	*	*,3334,*
contig_3335	2190	1	N	N	1	*	*,3335,*
contig_3336	2188	1	N	N	1	*	*,3336,*
contig_3337	2186	1	N	N	1	*	*,3337,*
contig_3338	2184	1	N	N	1	*	*,3338,*
contig_3339	2181	1	N	N	1	*	*,3339,*
contig_3340	2179	1	N	N	1	*	*,3340,*
contig_378	2173	1	N	N	1	*	*,378,*
contig_3351	2168	1	N	N	1	*	*,3351,*
contig_3341	2156	1	N	N	1	*	*,3341,*
contig_3342	2153	1	N	N	1	*	*,3342,*
contig_3343	2147	1	N	N	1	*	*,3343,*
contig_3344	2139	1	N	N	1	*	*,3344,*
contig_919	2135	1	N	N	1	*	*,919,*
contig_3345	2131	1	N	N	1	*	*,3345,*
contig_3161	2130	2	N	N	1	*	*,3161,*
contig_56	2129	1	N	N	1	*	*,56,*
contig_3346	2126	1	N	N	1	*	*,3346,*
contig_3347	2125	1	N	N	1	*	*,3347,*
contig_3348	2125	1	N	N	1	*	*,3348,*
contig_3349	2109	1	N	N	1	*	*,3349,*
contig_1690	2104	1	N	N	1	*	*,1690,*
contig_3350	2101	1	N	N	1	*	*,3350,*
contig_3274	2098	2	N	N	1	*	*,3274,*
contig_8	2093	1	N	Y	1	*	8
contig_507	2092	1	N	N	1	*	*,507,*
contig_314	2082	1	N	N	1	*	*,314,*
contig_1032	2081	1	N	N	1	*	*,1032,*
contig_3352	2081	1	N	N	1	*	*,3352,*
contig_3353	2079	1	N	N	1	*	*,3353,*
contig_580	2075	1	N	N	1	*	*,580,*
contig_1004	2073	1	N	N	1	*	*,1004,*
contig_3354	2072	4	N	N	2	*	*,3354,*
contig_3355	2072	1	N	N	1	*	*,3355,*
contig_818	2070	1	N	N	1	*	*,818,*
contig_1708	2063	1	N	N	1	*	*,1708,*
contig_3356	2054	1	N	N	1	*	*,3356,*
contig_3357	2052	1	N	N	1	*	*,3357,*
contig_3358	2048	1	N	N	1	*	*,3358,*
contig_3359	2044	1	N	N	1	*	*,3359,*
contig_1409	2040	1	N	N	1	*	*,1409,*
contig_3360	2040	1	N	N	1	*	*,3360,*
contig_3361	2037	1	N	N	1	*	*,3361,*
contig_911	2036	1	N	N	1	*	*,911,*
contig_3362	2027	1	N	N	1	*	*,3362,*
contig_3166	2026	2	N	N	1	*	*,3166,*
contig_3363	2021	1	N	N	1	*	*,3363,*
contig_2649	2018	1	N	N	1	*	*,2649,*
contig_3364	2018	1	N	N	1	*	*,3364,*
contig_3365	2016	1	N	N	1	*	*,3365,*
contig_1545	2011	1	N	N	1	*	*,1545,*
contig_3366	2009	1	N	N	1	*	*,3366,*
contig_512	2008	1	N	N	1	*	*,512,*
contig_819	2003	1	N	N	1	*	*,819,*
contig_3668	1993	1	N	N	1	*	*,3668,*
contig_517	1990	1	N	N	1	*	*,517,*
contig_597	1990	1	N	N	1	*	*,597,*
contig_1366	1989	1	N	N	1	*	*,1366,*
contig_1369	1974	1	N	N	1	*	*,1369,*
contig_1006	1970	1	N	N	1	*	*,1006,*
contig_579	1959	1	N	N	1	*	*,579,*
contig_1778	1953	1	N	N	1	*	*,1778,*
contig_2312	1953	1	N	N	1	*	*,2312,*
contig_873	1930	1	N	N	1	*	*,873,*
contig_2316	1923	1	N	Y	1	62	*,2316,*
contig_1929	1901	1	N	N	1	*	*,1929,*
contig_128	1892	1	N	N	1	*	*,128,*
contig_1224	1886	1	N	N	1	*	*,1224,*
contig_127	1863	1	N	N	1	*	*,127,*
contig_315	1857	1	N	N	1	*	*,315,*
contig_866	1843	1	N	N	1	*	*,866,*
contig_1413	1829	1	N	N	1	*	*,1413,*
contig_1288	1826	1	N	N	1	*	*,1288,*
contig_429	1782	1	N	N	1	*	*,429,*
contig_292	1766	1	N	N	1	*	*,292,*
contig_3367	1764	4	N	N	3	*	*,3367,*
contig_601	1760	1	N	N	1	*	*,601,*
contig_3368	1758	4	N	N	3	*	*,3368,*
contig_1838	1749	2	N	N	1	*	*,1838,*
contig_1113	1739	1	N	N	1	*	*,1113,*
contig_1426	1739	1	N	N	1	*	*,1426,*
contig_1199	1731	1	N	N	1	*	*,1199,*
contig_3184	1730	2	N	N	1	*	*,3184,*
contig_1353	1724	1	N	N	1	*	*,1353,*
contig_1091	1714	2	N	N	1	*	*,1091,*
