#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_3647	33346	2	N	N	2	both	*	3647
contig_3648	25691	1	N	N	1	both	*	3648
contig_3649	26674	1	N	N	1	both	*	3649
contig_3650	31026	2	N	N	2	both	*	3650
contig_3651	28697	1	N	N	1	both	*	3651
contig_3652	29806	1	N	N	1	both	*	3652
contig_3653	25313	1	N	N	1	both	*	3653
contig_3654	30466	1	N	N	1	both	*	3654
contig_3655	23912	2	N	N	2	both	*	3655
contig_3656	33011	1	N	N	1	both	*	3656
contig_3657	35775	1	N	N	1	both	*	3657
contig_3659	32199	1	N	N	1	both	*	3659
contig_3660	28624	1	N	N	1	both	*	3660
contig_3661	29520	1	N	N	1	both	*	3661
contig_3662	24407	1	N	N	1	both	*	3662
contig_3663	24896	1	N	N	1	both	*	3663
contig_3664	37291	1	N	N	1	both	*	3664
contig_3665	39215	1	N	N	1	both	*	3665
contig_3666	25562	1	N	N	1	both	*	3666
contig_3667	22115	1	N	N	1	both	*	3667
contig_3668	3049	2	N	N	2	both	*	3668
contig_3669	29664	1	N	N	1	both	*	3669
contig_3670	21750	2	N	N	2	both	*	3670
contig_3671	24664	2	N	N	2	both	*	3671
contig_3672	23661	1	N	N	1	both	*	3672
contig_3674	7472	2	N	N	2	both	*	3674
contig_3675	32946	1	N	N	1	both	*	3675
contig_3676	20347	2	Y	N	2	none	*	3676
contig_3677	22399	1	N	N	1	both	*	3677
contig_3678	35707	2	N	N	2	both	*	3678
contig_3679	29131	1	N	N	1	both	*	3679
contig_3680	23925	1	N	N	1	both	*	3680
contig_3681	20963	1	N	N	1	both	*	3681
contig_3682	22287	1	N	N	1	both	*	3682
contig_3683	27994	1	N	N	1	both	*	3683
contig_3684	25123	2	N	N	2	both	*	3684
contig_3685	8567	1	N	N	1	both	*	3685
contig_3686	11959	1	N	N	1	both	*	3686
contig_3687	20588	1	N	N	1	both	*	3687
contig_3688	35491	1	N	N	1	both	*	3688
contig_3689	24208	2	N	N	2	both	*	3689
contig_3690	20496	2	N	N	2	both	*	3690
contig_3691	28923	1	N	N	1	both	*	3691
contig_3692	30578	1	N	N	1	both	*	3692
contig_3693	23183	1	N	N	1	both	*	3693
contig_3694	24036	1	N	N	1	both	*	3694
contig_3695	5863	1	N	N	1	both	*	3695
contig_3696	5258	1	N	N	1	both	*	3696
contig_3697	23814	1	N	N	1	both	*	3697
contig_3698	22753	1	N	N	1	both	*	3698
contig_3699	8859	1	N	N	1	both	*	3699
contig_3700	19648	1	N	N	1	both	*	3700
contig_3701	19597	2	N	N	2	both	*	3701
contig_3702	21090	1	N	N	1	both	*	3702
contig_3703	22160	1	N	N	1	both	*	3703
contig_3704	19527	1	N	N	1	both	*	3704
contig_3705	11807	1	N	N	1	both	*	3705
contig_3706	28199	1	N	N	1	both	*	3706
contig_3707	19121	1	N	N	1	both	*	3707
contig_3708	29570	1	N	N	1	both	*	3708
contig_3709	18875	2	N	N	2	both	*	3709
contig_3710	26859	1	N	N	1	both	*	3710
contig_3711	5958	1	N	N	1	both	*	3711
contig_3712	9862	2	N	N	2	both	*	3712
contig_3713	3657	1	N	N	1	both	*	3713
contig_3714	28559	1	N	N	1	both	*	3714
contig_3715	29717	1	N	N	1	both	*	3715
contig_3716	30416	1	N	N	1	both	*	3716
contig_3717	24618	1	N	N	1	both	*	1197,3717
contig_3718	21082	1	N	N	1	both	*	1197,3718
contig_3719	21505	1	N	N	1	both	*	3719
contig_3720	39074	1	N	N	1	both	*	3720
contig_3721	8591	2	N	N	2	both	*	3721
contig_3722	20245	1	N	N	1	both	*	3722
contig_3723	19909	2	N	N	2	right	*	1213,3723
contig_3724	24371	1	N	N	1	both	*	3724
contig_3726	17900	1	N	N	1	both	*	3725,3726
contig_3727	28583	1	N	N	1	both	*	3727
contig_3728	23555	1	N	N	1	both	*	3728
contig_3729	20595	1	N	N	1	both	*	3729
contig_3730	27116	1	N	N	1	both	*	3730
contig_3731	27669	1	N	N	1	both	*	3731
contig_3732	18419	1	N	N	1	both	*	3732
contig_3733	28840	1	N	N	1	both	*	3733
contig_3734	17234	2	N	N	2	both	*	3734
contig_3735	17256	2	N	N	2	both	*	3735
contig_3736	17213	2	N	N	2	both	*	3736
contig_3737	19459	1	N	N	1	both	*	3737
contig_3738	17218	2	N	N	2	both	*	3738
contig_3739	11036	1	N	N	1	both	*	3739
contig_3740	16906	1	N	N	1	both	*	3740
contig_3741	20259	1	N	N	1	both	*	3741
contig_3742	3561	1	N	N	1	both	*	3742
contig_3743	17626	1	N	N	1	both	*	3743
contig_3744	24205	1	N	N	1	both	*	3744
contig_3745	16451	1	N	N	1	both	*	3745
contig_3746	18787	1	N	N	1	both	*	3746
contig_3747	23019	1	N	N	1	both	*	3747
contig_3748	28310	1	N	N	1	both	*	3748
contig_3750	19090	1	N	N	1	both	*	3750
contig_3751	16185	1	N	N	1	both	*	3751
contig_3752	17490	1	N	N	1	both	*	3752
contig_3753	26655	1	N	N	1	both	*	3753
contig_3754	18880	2	N	N	2	both	*	3754
contig_3755	18620	1	N	N	1	both	*	3755
contig_3756	15944	1	N	N	1	both	*	3756
contig_3757	10219	1	N	N	1	both	*	3757
contig_3758	19742	1	N	N	1	both	*	3758
contig_3759	24726	1	N	N	1	both	*	3759
contig_3760	23525	1	N	N	1	both	*	3760
contig_3761	10190	1	N	N	1	both	*	3761
contig_3762	5294	1	N	N	1	both	*	3762
contig_3763	9659	2	N	N	2	both	*	3763
contig_3764	17652	1	N	N	1	both	*	3764
contig_3765	2579	2	N	N	2	both	*	3765
contig_3766	20775	1	N	N	1	both	*	3766
contig_3767	16853	1	N	N	1	both	*	3767
contig_3768	8746	1	N	N	1	both	*	3768
contig_3769	6525	1	N	N	1	both	*	3769
contig_3770	18269	1	N	N	1	both	*	3770
contig_3771	19139	1	N	N	1	both	*	3771
contig_3772	22152	1	N	N	1	both	*	3772
contig_3773	19585	1	N	N	1	both	*	3773
contig_3774	19326	1	N	N	1	both	*	3774
contig_3775	15026	1	N	N	1	both	*	3775
contig_3776	15020	1	N	N	1	both	*	3776
contig_3777	17366	2	N	N	2	both	*	3777
contig_3778	10925	1	N	N	1	both	*	3778
contig_3779	7732	1	N	N	1	both	*	3779
contig_3780	23890	1	N	N	1	both	*	3780
contig_3781	19537	1	N	N	1	both	*	3781
contig_3782	14703	1	N	N	1	both	*	3782
contig_3783	12853	1	N	N	1	both	*	3783
contig_3784	17560	1	N	N	1	both	*	3784
contig_3785	15941	1	N	N	1	both	*	3785
contig_3786	17340	1	N	N	1	both	*	3786
contig_3787	3071	3	N	N	3	both	*	3787
contig_3788	21615	1	N	N	1	both	*	3788
contig_3789	12689	2	N	N	2	both	*	3789,1464
contig_3790	7914	1	N	N	1	both	*	3790
contig_3791	5401	1	N	N	1	both	*	3791
contig_3792	13721	2	N	N	2	both	*	3792
contig_3793	13660	1	N	N	1	both	*	3793
contig_3794	25816	1	N	N	1	both	*	3794
contig_3795	10530	1	N	N	1	both	*	3795
contig_3796	13556	1	N	N	1	both	*	3796
contig_3797	13501	1	N	N	1	both	*	3797
contig_3798	16093	1	N	N	1	both	*	3798
contig_3799	13340	1	N	N	1	both	*	3799
contig_3800	19471	1	N	N	1	both	*	3800
contig_3801	20379	1	N	N	1	both	*	3801
contig_3802	8821	2	N	N	2	both	*	3802
contig_3803	13897	1	N	N	1	both	*	3803
contig_3804	12936	2	N	N	2	both	*	3804
contig_3805	12865	1	N	N	1	both	*	3805
contig_3806	12171	2	N	N	2	both	*	3806
contig_3807	15945	1	N	N	1	both	*	3807
contig_3808	14941	1	N	N	1	both	*	3808
contig_3809	17652	1	N	N	1	both	*	3809
contig_3810	10268	1	N	N	1	both	*	3810
contig_3811	13032	1	N	N	1	both	*	3811
contig_3812	14322	1	N	N	1	both	*	3812
contig_3813	12247	1	N	N	1	both	*	3813
contig_3814	14064	1	N	N	1	both	*	3814
contig_3815	14435	1	N	N	1	both	*	3815
contig_3816	16179	1	N	N	1	both	*	3816
contig_3817	21125	1	N	N	1	both	*	3817
contig_3818	16951	1	N	N	1	both	*	3818
contig_3819	13301	2	N	N	2	both	*	3819
contig_3820	4209	2	N	N	2	both	*	3820
contig_3821	6121	1	N	N	1	both	*	3821
contig_3822	11670	2	N	N	2	both	*	3822
contig_3823	17426	1	N	N	1	both	*	3823
contig_3824	14218	1	N	N	1	both	*	3824
contig_3825	19836	1	N	N	1	both	*	3825
contig_3826	11513	2	N	N	2	both	*	3826
contig_3827	14433	2	N	N	2	both	*	3827
contig_3828	10068	1	N	N	1	both	*	3828
contig_3829	9949	1	N	N	1	both	*	3829
contig_3830	14385	1	N	N	1	both	*	3830
contig_3831	11330	1	N	N	1	both	*	3831
contig_3832	14803	1	N	N	1	both	*	3832
contig_3833	22072	1	N	N	1	both	*	3833
contig_3834	11124	1	N	N	1	both	*	3834
contig_3835	11058	2	N	N	2	both	*	3835
contig_3836	12803	1	N	N	1	both	*	3836
contig_3837	8856	1	N	N	1	both	*	3837
contig_3838	16382	1	N	N	1	both	*	3838
contig_3839	12356	1	N	N	1	both	*	3839
contig_3840	12156	1	N	N	1	both	*	3840
contig_3841	6441	2	N	N	2	both	*	3841
contig_3842	6328	2	N	N	2	both	*	3842
contig_3843	15890	1	N	N	1	both	*	3843
contig_3844	8272	1	N	N	1	both	*	3844
contig_3845	2512	2	N	N	2	both	*	3845
contig_3846	14116	2	N	N	2	both	*	3846
contig_3847	9065	1	N	N	1	both	*	3847
contig_3848	13489	1	N	N	1	both	*	3848
contig_3849	16397	1	N	N	1	both	*	3849
contig_3850	10284	1	N	N	1	both	*	3850
contig_3851	10572	1	N	N	1	both	*	3851
contig_3852	3819	1	N	N	1	both	*	3852
contig_3853	2702	2	N	N	2	both	*	3853
contig_3854	11519	1	N	N	1	both	*	3854
contig_3855	10347	1	N	N	1	both	*	3855
contig_3856	16851	1	N	N	1	both	*	3856
contig_3857	18654	1	N	N	1	both	*	3857
contig_3858	12677	1	N	N	1	both	*	3858
contig_3859	3562	1	N	N	1	both	*	3859
contig_3860	7845	2	N	N	2	both	*	3860
contig_3861	13681	1	N	N	1	both	*	3861
contig_3862	10185	1	N	N	1	both	*	3862
contig_3863	11492	1	N	N	1	both	*	3863
contig_3864	12549	1	N	N	1	both	*	3864
contig_3865	12188	2	N	N	2	both	*	3865
contig_3866	9065	1	N	N	1	both	*	3866
contig_3867	18557	1	N	N	1	both	*	3867
contig_3868	12423	1	N	N	1	both	*	3868
contig_3869	9968	2	N	N	2	both	*	3869
contig_3870	16829	1	N	N	1	both	*	3870
contig_3871	11502	2	N	N	2	both	*	3871
contig_3872	13762	1	N	N	1	both	*	3872
contig_3873	9530	2	N	N	2	both	*	3873
contig_3874	4569	1	N	N	1	both	*	3874
contig_3875	2359	1	N	N	1	both	*	3875
contig_3876	13710	1	N	N	1	both	*	3876
contig_3877	8984	2	N	N	2	both	*	3877
contig_3878	13125	1	N	N	1	both	*	3878
contig_3879	9592	1	N	N	1	both	*	3879
contig_3880	11209	2	N	N	2	both	*	3880
contig_3881	12613	1	N	N	1	both	*	3881
contig_3882	10941	2	N	N	2	both	*	3882
contig_3883	9492	2	N	N	2	both	*	3883
contig_3884	11097	1	N	N	1	both	*	3884
contig_3885	8122	1	N	N	1	both	*	3885
contig_3886	16124	1	N	N	1	both	*	3886
contig_3887	11252	1	N	N	1	both	*	3887
contig_3888	9047	1	N	N	1	both	*	3888
contig_3889	2683	1	N	N	1	both	*	3889
contig_3890	17098	1	N	N	1	both	*	3890
contig_3891	15978	1	N	N	1	both	*	3891
contig_3892	11602	1	N	N	1	both	*	3892
contig_3893	12878	1	N	N	1	both	*	3893
contig_3894	10436	1	N	N	1	both	*	3894
contig_3895	10356	1	N	N	1	both	*	3895
contig_3896	8911	2	N	N	2	both	*	3896
contig_3897	11281	1	N	N	1	both	*	3897
contig_3898	8834	2	N	N	2	both	*	3898
contig_3899	10852	1	N	N	1	both	*	3899
contig_3900	10195	1	N	N	1	both	*	3900
contig_3901	11924	1	N	N	1	both	*	3901
contig_3902	14455	1	N	N	1	both	*	3902
contig_3903	10466	1	N	N	1	both	*	3903
contig_3904	8104	2	N	N	2	both	*	3904
contig_3905	8379	2	N	N	2	both	*	3905
contig_3906	10594	1	N	N	1	both	*	3906
contig_3907	10171	2	N	N	2	both	*	3907
contig_3908	13471	1	N	N	1	both	*	3908
contig_3909	11809	1	N	N	1	both	*	3909
contig_3910	8272	3	N	N	3	both	*	3910
contig_3911	3817	2	N	N	2	both	*	3911
contig_3912	8257	2	N	N	2	both	*	3912
contig_3913	8139	1	N	N	1	both	*	3913
contig_3914	8175	2	N	N	2	both	*	3914
contig_3915	7036	1	N	N	1	both	*	3915
contig_3916	10101	1	N	N	1	both	*	3916
contig_3917	7263	1	N	N	1	both	*	3917
contig_3918	10327	1	N	N	1	both	*	3918
contig_3919	7283	1	N	N	1	both	*	3919
contig_3920	9440	1	N	N	1	both	*	3920
contig_3921	5953	3	N	N	3	both	*	3921
contig_3922	6650	1	N	N	1	both	*	3922
contig_3923	11417	1	N	N	1	both	*	3923
contig_3924	7742	1	N	N	1	both	*	3924
contig_3925	11069	1	N	N	1	both	*	3925
contig_3926	9089	1	N	N	1	both	*	3926
contig_3927	13909	1	N	N	1	both	*	3927
contig_3928	7541	1	N	N	1	both	*	3928
contig_3929	8843	2	N	N	2	both	*	3929
contig_3930	8517	1	N	N	1	both	*	3930
contig_3931	8719	1	N	N	1	both	*	3931
contig_3932	10672	1	N	N	1	both	*	3932
contig_3933	5952	2	N	N	2	both	*	3933
contig_3934	3265	1	N	N	1	both	*	3934
contig_3935	9015	1	N	N	1	both	*	3935
contig_3936	11755	1	N	N	1	both	*	3936
contig_3937	7075	2	N	N	2	both	*	3937
contig_3938	7053	1	N	N	1	both	*	3938
contig_3939	7013	1	N	N	1	both	*	3939
contig_3940	9182	1	N	N	1	both	*	3940
contig_3941	2480	2	N	N	2	both	*	3941
contig_3942	11074	2	N	N	2	both	*	3942
contig_3943	7017	1	N	N	1	both	*	3943
contig_3944	10725	1	N	N	1	both	*	3944
contig_3945	6974	2	N	N	2	both	*	3945
contig_3946	9143	1	N	N	1	both	*	3946
contig_3947	8902	1	N	N	1	both	*	3947
contig_3948	9884	1	N	N	1	both	*	3948
contig_3949	6132	2	N	N	2	both	*	3949
contig_3950	2837	1	N	N	1	both	*	3950
contig_3951	6664	1	N	N	1	both	*	3951
contig_3952	11125	1	N	N	1	both	*	3952
contig_3953	8889	1	N	N	1	both	*	3953
contig_3954	6526	1	N	N	1	both	*	3954
contig_3955	10736	1	N	N	1	both	*	3955
contig_3956	8993	1	N	N	1	both	*	3956
contig_3957	6339	2	N	N	2	both	*	3957
contig_3958	12721	1	N	N	1	both	*	3958
contig_3959	8918	1	N	N	1	both	*	3959
contig_3960	7400	1	N	N	1	both	*	3960
contig_3961	6275	2	N	N	2	both	*	3961
contig_3962	8962	1	N	N	1	both	*	3962
contig_3963	4585	1	N	N	1	both	*	3963
contig_3964	6121	2	N	N	2	both	*	3964
contig_3965	6109	1	N	N	1	both	*	3965
contig_3966	6588	2	N	N	2	both	*	3966
contig_3967	7303	1	N	N	1	both	*	3967
contig_3968	6637	1	N	N	1	both	*	3968
contig_3969	7876	1	N	N	1	both	*	3969
contig_3970	6982	1	N	N	1	both	*	3970
contig_3971	7021	1	N	N	1	both	*	3971
contig_3972	5708	2	N	N	2	both	*	3972
contig_3973	5635	2	N	N	2	both	*	3973
contig_3974	9758	1	N	N	1	both	*	3974
contig_3975	5505	2	N	N	2	both	*	3975
contig_3976	9394	1	N	N	1	both	*	3976
contig_3977	4761	1	N	N	1	both	*	3977
contig_3978	9390	1	N	N	1	both	*	3978
contig_3979	4221	1	N	N	1	both	*	3979
contig_3980	3960	1	N	N	1	both	*	3980
contig_3981	6625	1	N	N	1	both	*	3981
contig_3982	6291	1	N	N	1	both	*	3982
contig_3983	5243	2	N	N	2	both	*	3983
contig_3984	6353	1	N	N	1	both	*	3984
contig_3985	5162	1	N	N	1	both	*	3985
contig_3986	7774	1	N	N	1	both	*	3986
contig_3987	6662	1	N	N	1	both	*	3987
contig_3988	7714	1	N	N	1	both	*	3988
contig_3989	6003	2	N	N	2	both	*	3989
contig_3990	6732	1	N	N	1	both	*	3990
contig_3991	3659	1	N	N	1	both	*	3991
contig_3992	2721	1	N	N	1	both	*	3992
contig_3993	4675	2	N	N	2	both	*	3993
contig_3994	6021	1	N	N	1	both	*	3994
contig_3995	4551	2	N	N	2	both	*	3995
contig_3997	3818	1	N	N	1	both	*	3997
contig_3998	6102	1	N	N	1	both	*	3998
contig_3999	5575	1	N	N	1	both	*	3999
contig_4000	6503	1	N	N	1	both	*	4000
contig_4001	4238	1	N	N	1	both	*	4001
contig_4002	5176	1	N	N	1	both	*	4002
contig_4003	5627	1	N	N	1	both	*	4003
contig_4004	5604	1	N	N	1	both	*	4004
contig_4005	3936	1	N	N	1	both	*	4005
contig_4006	5607	1	N	N	1	both	*	4006
contig_4007	5097	1	N	N	1	both	*	4007
contig_4009	5167	1	N	N	1	both	*	4009
contig_4010	4903	1	N	N	1	both	*	4010
contig_4011	3503	2	N	N	2	both	*	4011
contig_4012	3573	2	N	N	2	both	*	4012
contig_4013	4874	1	N	N	1	both	*	4013
contig_4014	3340	2	N	N	2	both	*	4014
contig_4015	4815	1	N	N	1	both	*	4015
contig_4016	3034	1	N	N	1	both	*	4016
contig_8	2093	10	N	Y	10	none	*	8
contig_16	6258	2	N	Y	2	none	*	16
contig_135	827	3	N	Y	3	both	64	135
contig_184	5159	6	N	Y	6	none	*	184
contig_304	561	3	N	Y	3	both	*	304
contig_306	790	1	N	Y	1	both	48	306
contig_307	926	1	N	Y	1	both	48	307
contig_341	1355	7	N	Y	7	none	44	341
contig_342	10717	5	N	Y	5	none	*	342
contig_425	33636	1	N	Y	1	right	*	425
contig_433	1184	3	Y	Y	3	none	*	433
contig_445	35375	1	N	Y	1	none	*	445
contig_525	13274	1	Y	Y	1	none	2	525
contig_562	22960	1	N	Y	1	left	*	562
contig_588	12154	2	N	Y	2	both	66	588
contig_589	10420	1	N	Y	1	both	66	589
contig_615	3681	1	N	Y	1	both	50	615
contig_616	3619	1	N	Y	1	both	50	616
contig_619	14664	2	N	Y	2	right	*	619
contig_661	1411	1	Y	Y	1	none	4	661
contig_711	5695	1	N	Y	1	both	52	711
contig_712	4804	1	N	Y	1	both	52	712
contig_766	4335	2	N	Y	2	none	*	766
contig_769	2027	1	N	Y	1	both	54	769
contig_770	1530	1	N	Y	1	both	54	770
contig_774	3176	1	N	Y	1	both	68	774
contig_775	3478	1	N	Y	1	both	68	775
contig_867	29860	1	N	Y	1	right	*	867
contig_918	4965	16	N	Y	16	none	*	918
contig_923	609	14	Y	Y	14	none	46	923
contig_949	1616	1	N	Y	1	both	56	949
contig_950	7467	3	N	Y	3	both	56	950
contig_1000	1207	4	N	Y	4	both	58	1000
contig_1001	1393	1	N	Y	1	both	58	1001
contig_1002	1655	3	N	Y	3	both	58	1002
contig_1210	545	1	N	Y	1	both	74	1210
contig_1211	3625	1	N	Y	1	both	74	1211
contig_1252	3936	2	N	Y	2	both	70	1252
contig_1253	1548	1	N	Y	1	both	70	1253
contig_1281	6308	4	N	Y	4	both	76	1281
contig_1282	6564	2	N	Y	2	both	76	1282
contig_1319	914	1	N	Y	1	both	72	1319
contig_1320	913	1	N	Y	1	both	72	1320
contig_1326	4658	2	N	Y	2	right	*	1326
contig_1517	608	2	Y	Y	2	none	42	1517
contig_1620	4612	3	Y	Y	3	none	*	1620
contig_1799	926	2	N	Y	2	both	78	1799
contig_1800	920	1	N	Y	1	both	78	1800
contig_1923	1763	1	N	Y	1	both	60	1923
contig_1924	734	1	N	Y	1	both	60	1924
contig_2315	1195	2	N	Y	2	both	62	2315
contig_2316	1922	2	N	Y	2	both	62	2316
contig_3396	2806	2	N	Y	2	both	64	3396
contig_3441	14793	1	Y	Y	1	none	10	3441
contig_3461	4797	1	N	Y	1	right	*	3461
contig_3554	15300	3	N	Y	3	left	*	3554
contig_3614	7185	2	N	Y	2	left	*	3614
contig_3623	5467	1	N	Y	1	right	*	3623
contig_3658	5862	3	N	Y	3	left	*	3658
contig_3996	4371	4	Y	Y	4	none	*	3996
contig_4008	3909	1	Y	Y	1	none	*	4008
